,timestamp,device,uuid,speed,step,distance,calorie,hour,date,weekday
3047,2021-08-12 19:37:00,phone,vIGKhHyw4I,0.269544,2,1.32032,0.103198,19,2021-08-12,3
3048,2021-08-12 19:38:00,phone,vIGKhHyw4I,0.269544,2,1.32032,0.103198,19,2021-08-12,3
3049,2021-08-12 19:39:00,phone,vIGKhHyw4I,0.269544,2,1.32032,0.103198,19,2021-08-12,3
3050,2021-08-12 19:40:00,phone,vIGKhHyw4I,0.269544,2,1.32032,0.103198,19,2021-08-12,3
3051,2021-08-12 19:41:00,phone,vIGKhHyw4I,0.269544,2,1.32032,0.103198,19,2021-08-12,3
3052,2021-08-12 19:42:00,phone,vIGKhHyw4I,0.266408,1,1.248251,0.102819,19,2021-08-12,3
3053,2021-08-12 19:43:00,phone,vIGKhHyw4I,0.264186,2,1.200848,0.10255,19,2021-08-12,3
3054,2021-08-12 19:44:00,phone,vIGKhHyw4I,0.264186,2,1.200848,0.10255,19,2021-08-12,3
3055,2021-08-12 19:45:00,phone,vIGKhHyw4I,0.264186,1,1.200848,0.10255,19,2021-08-12,3
3056,2021-08-12 19:46:00,phone,vIGKhHyw4I,0.264186,2,1.200848,0.10255,19,2021-08-12,3
3057,2021-08-12 19:47:00,phone,vIGKhHyw4I,0.264186,2,1.200848,0.10255,19,2021-08-12,3
3058,2021-08-12 19:48:00,phone,vIGKhHyw4I,0.264186,1,1.200848,0.10255,19,2021-08-12,3
3059,2021-08-12 19:49:00,phone,vIGKhHyw4I,0.264186,2,1.200848,0.10255,19,2021-08-12,3
3060,2021-08-12 19:50:00,phone,vIGKhHyw4I,0.264186,1,1.200848,0.10255,19,2021-08-12,3
3061,2021-08-12 19:51:00,phone,vIGKhHyw4I,0.264186,2,1.200848,0.10255,19,2021-08-12,3
3062,2021-08-12 19:52:00,phone,vIGKhHyw4I,0.264186,2,1.200848,0.10255,19,2021-08-12,3
3063,2021-08-12 19:53:00,phone,vIGKhHyw4I,0.264186,1,1.200848,0.10255,19,2021-08-12,3
3064,2021-08-12 19:54:00,phone,vIGKhHyw4I,0.264186,2,1.200848,0.10255,19,2021-08-12,3
3065,2021-08-12 19:55:00,phone,vIGKhHyw4I,0.264186,2,1.200848,0.10255,19,2021-08-12,3
3066,2021-08-12 19:56:00,phone,vIGKhHyw4I,0.264186,1,1.200848,0.10255,19,2021-08-12,3
3067,2021-08-12 19:57:00,phone,vIGKhHyw4I,0.264186,2,1.200848,0.10255,19,2021-08-12,3
3068,2021-08-12 19:58:00,phone,vIGKhHyw4I,0.264186,1,1.200848,0.10255,19,2021-08-12,3
3069,2021-08-12 19:59:00,phone,vIGKhHyw4I,0.264186,2,1.200848,0.10255,19,2021-08-12,3
3070,2021-08-12 20:00:00,phone,vIGKhHyw4I,0.264186,2,1.200848,0.10255,20,2021-08-12,3
3071,2021-08-12 20:01:00,phone,vIGKhHyw4I,0.264186,1,1.200848,0.10255,20,2021-08-12,3
3072,2021-08-12 20:02:00,phone,vIGKhHyw4I,0.264186,2,1.200848,0.10255,20,2021-08-12,3
3073,2021-08-12 20:03:00,phone,vIGKhHyw4I,0.264186,2,1.200848,0.10255,20,2021-08-12,3
3074,2021-08-12 20:04:00,phone,vIGKhHyw4I,0.264186,1,1.200848,0.10255,20,2021-08-12,3
3075,2021-08-12 20:05:00,phone,vIGKhHyw4I,0.264186,2,1.200848,0.10255,20,2021-08-12,3
3076,2021-08-12 20:06:00,phone,vIGKhHyw4I,0.264186,1,1.200848,0.10255,20,2021-08-12,3
3077,2021-08-12 20:07:00,phone,vIGKhHyw4I,0.264186,2,1.200848,0.10255,20,2021-08-12,3
3078,2021-08-12 20:08:00,phone,vIGKhHyw4I,0.264186,2,1.200848,0.10255,20,2021-08-12,3
3079,2021-08-12 20:09:00,phone,vIGKhHyw4I,0.264186,1,1.200848,0.10255,20,2021-08-12,3
3080,2021-08-12 20:10:00,phone,vIGKhHyw4I,0.316228,2,1.348392,0.108847,20,2021-08-12,3
3081,2021-08-12 20:11:00,phone,vIGKhHyw4I,0.48645,3,1.724848,0.097083,20,2021-08-12,3
3082,2021-08-12 20:12:00,phone,vIGKhHyw4I,0.48645,2,1.724848,0.097083,20,2021-08-12,3
3083,2021-08-12 20:13:00,phone,vIGKhHyw4I,0.48645,2,1.724848,0.097083,20,2021-08-12,3
3084,2021-08-12 20:14:00,phone,vIGKhHyw4I,0.48645,3,1.724848,0.097083,20,2021-08-12,3
3085,2021-08-12 20:15:00,phone,vIGKhHyw4I,0.48645,2,1.724848,0.097083,20,2021-08-12,3
3086,2021-08-12 20:16:00,phone,vIGKhHyw4I,0.48645,2,1.724848,0.097083,20,2021-08-12,3
3087,2021-08-12 20:17:00,phone,vIGKhHyw4I,0.48645,3,1.724848,0.097083,20,2021-08-12,3
3088,2021-08-12 20:18:00,phone,vIGKhHyw4I,0.48645,2,1.724848,0.097083,20,2021-08-12,3
3089,2021-08-12 20:19:00,phone,vIGKhHyw4I,0.48645,3,1.724848,0.097083,20,2021-08-12,3
3090,2021-08-12 20:20:00,phone,vIGKhHyw4I,0.48645,2,1.724848,0.097083,20,2021-08-12,3
3091,2021-08-12 20:21:00,phone,vIGKhHyw4I,0.48645,2,1.724848,0.097083,20,2021-08-12,3
3092,2021-08-12 20:22:00,phone,vIGKhHyw4I,0.48645,3,1.724848,0.097083,20,2021-08-12,3
3093,2021-08-12 20:23:00,phone,vIGKhHyw4I,0.48645,2,1.724848,0.097083,20,2021-08-12,3
3094,2021-08-12 20:24:00,phone,vIGKhHyw4I,0.570623,13,9.36736,0.558515,20,2021-08-12,3
3095,2021-08-12 20:25:00,phone,vIGKhHyw4I,0.574266,16,11.184291,0.66533,20,2021-08-12,3
3096,2021-08-12 20:26:00,phone,vIGKhHyw4I,0.574266,16,11.184291,0.66533,20,2021-08-12,3
3097,2021-08-12 20:27:00,phone,vIGKhHyw4I,0.574266,16,11.184291,0.66533,20,2021-08-12,3
3098,2021-08-12 20:28:00,phone,vIGKhHyw4I,0.574266,16,11.184291,0.66533,20,2021-08-12,3
3099,2021-08-12 20:29:00,phone,vIGKhHyw4I,0.574266,16,11.184291,0.66533,20,2021-08-12,3
3100,2021-08-12 20:30:00,phone,vIGKhHyw4I,0.574266,16,11.184291,0.66533,20,2021-08-12,3
3101,2021-08-12 20:31:00,phone,vIGKhHyw4I,0.586534,13,9.462618,0.566216,20,2021-08-12,3
3102,2021-08-12 20:32:00,phone,vIGKhHyw4I,0.86834,4,2.834369,0.131739,20,2021-08-12,3
3103,2021-08-12 20:33:00,phone,vIGKhHyw4I,0.86834,5,2.834369,0.131739,20,2021-08-12,3
3104,2021-08-12 20:34:00,phone,vIGKhHyw4I,0.86834,4,2.834369,0.131739,20,2021-08-12,3
3105,2021-08-12 20:35:00,phone,vIGKhHyw4I,0.86834,4,2.834369,0.131739,20,2021-08-12,3
3106,2021-08-12 20:36:00,phone,vIGKhHyw4I,0.86834,4,2.834369,0.131739,20,2021-08-12,3
3107,2021-08-12 20:37:00,phone,vIGKhHyw4I,0.86834,4,2.834369,0.131739,20,2021-08-12,3
3108,2021-08-12 20:38:00,phone,vIGKhHyw4I,0.86834,4,2.834369,0.131739,20,2021-08-12,3
3109,2021-08-12 20:39:00,phone,vIGKhHyw4I,0.861419,4,2.340197,0.087408,20,2021-08-12,3
3110,2021-08-12 21:05:00,phone,vIGKhHyw4I,0.18818,1,0.029524,0.0,21,2021-08-12,3
3111,2021-08-12 21:31:00,phone,vIGKhHyw4I,0.18818,1,0.029524,0.0,21,2021-08-12,3
3112,2021-08-12 21:57:00,phone,vIGKhHyw4I,0.18818,1,0.029524,0.0,21,2021-08-12,3
3113,2021-08-12 22:22:00,phone,vIGKhHyw4I,0.18818,1,0.029524,0.0,22,2021-08-12,3
3114,2021-08-12 22:48:00,phone,vIGKhHyw4I,0.18818,1,0.029524,0.0,22,2021-08-12,3
3115,2021-08-12 23:14:00,phone,vIGKhHyw4I,0.18818,1,0.029524,0.0,23,2021-08-12,3
3116,2021-08-12 23:40:00,phone,vIGKhHyw4I,0.625449,16,13.373999,0.767879,23,2021-08-12,3
3117,2021-08-12 23:41:00,phone,vIGKhHyw4I,0.669883,32,22.727358,1.251023,23,2021-08-12,3
3118,2021-08-12 23:42:00,phone,vIGKhHyw4I,0.693142,15,9.949102,0.540587,23,2021-08-12,3
3119,2021-08-13 01:08:00,phone,vIGKhHyw4I,0.17856,4,3.262422,0.414851,1,2021-08-13,4
3120,2021-08-13 01:09:00,phone,vIGKhHyw4I,0.264089,4,2.596513,0.230711,1,2021-08-13,4
3121,2021-08-13 01:13:00,phone,vIGKhHyw4I,0.679587,2,1.171987,0.038203,1,2021-08-13,4
3122,2021-08-13 01:14:00,phone,vIGKhHyw4I,0.739864,3,2.280174,0.12008,1,2021-08-13,4
3123,2021-08-13 01:15:00,phone,vIGKhHyw4I,0.739864,3,2.280174,0.12008,1,2021-08-13,4
3124,2021-08-13 01:16:00,phone,vIGKhHyw4I,0.739864,4,2.280174,0.12008,1,2021-08-13,4
3125,2021-08-13 01:17:00,phone,vIGKhHyw4I,0.625731,1,0.968677,0.036574,1,2021-08-13,4
3126,2021-08-13 01:18:00,phone,vIGKhHyw4I,0.499351,1,0.498381,0.0,1,2021-08-13,4
3127,2021-08-13 01:20:00,phone,vIGKhHyw4I,0.499351,1,0.498381,0.0,1,2021-08-13,4
3128,2021-08-13 01:21:00,phone,vIGKhHyw4I,0.499351,1,0.498381,0.0,1,2021-08-13,4
3129,2021-08-13 01:22:00,phone,vIGKhHyw4I,0.499351,1,0.498381,0.0,1,2021-08-13,4
3130,2021-08-13 01:24:00,phone,vIGKhHyw4I,0.499351,1,0.498381,0.0,1,2021-08-13,4
3131,2021-08-13 01:25:00,phone,vIGKhHyw4I,0.499351,1,0.498381,0.0,1,2021-08-13,4
3132,2021-08-13 01:27:00,phone,vIGKhHyw4I,0.499351,1,0.498381,0.0,1,2021-08-13,4
3133,2021-08-13 01:28:00,phone,vIGKhHyw4I,0.190489,2,1.247366,0.140449,1,2021-08-13,4
3134,2021-08-13 01:29:00,phone,vIGKhHyw4I,0.155894,4,1.871991,0.26834,1,2021-08-13,4
3135,2021-08-13 01:31:00,phone,vIGKhHyw4I,0.174643,1,1.410036,0.18343,1,2021-08-13,4
3136,2021-08-13 01:32:00,phone,vIGKhHyw4I,0.174643,4,2.794131,0.343932,1,2021-08-13,4
3137,2021-08-13 01:33:00,phone,vIGKhHyw4I,0.810932,6,5.348433,0.253059,1,2021-08-13,4
3138,2021-08-13 01:34:00,phone,vIGKhHyw4I,0.735012,10,6.183074,0.31904,1,2021-08-13,4
3139,2021-08-13 01:35:00,phone,vIGKhHyw4I,0.562273,11,6.869343,0.415855,1,2021-08-13,4
3140,2021-08-13 01:36:00,phone,vIGKhHyw4I,0.416764,10,7.054984,0.484047,1,2021-08-13,4
3141,2021-08-13 01:38:00,phone,vIGKhHyw4I,0.067472,4,1.968676,0.570919,1,2021-08-13,4
3142,2021-08-13 01:41:00,phone,vIGKhHyw4I,0.097535,5,3.394217,0.700273,1,2021-08-13,4
